tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,phase,jpg_url,retweet_count,favorite_count,display_text_range,prediction_algorithm,confidence_level
708119489313951744,0,0,2016-03-11 02:36:57,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,,,,https://twitter.com/dog_rates/status/708119489313951744/photo/1,9.0,10,Cooper,None,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,1102,2937,"[0, 99]",Norwich_terrier,0.264483
708109389455101952,0,0,2016-03-11 01:56:49,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,,,,https://twitter.com/dog_rates/status/708109389455101952/photo/1,10.0,10,Remington,None,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,610,2124,"[0, 133]",Staffordshire_bullterrier,0.5161060000000001
708026248782585858,0,0,2016-03-10 20:26:26,Twitter for iPhone,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,,,,https://twitter.com/dog_rates/status/708026248782585858/video/1,13.0,10,None,None,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,2166,4799,"[0, 129]",malinois,0.7864680000000001
707995814724026368,0,0,2016-03-10 18:25:30,Twitter for iPhone,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,,,,https://twitter.com/dog_rates/status/707995814724026368/photo/1,12.0,10,Farfle,None,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,1273,3385,"[0, 140]",NaN,0.0
707969809498152960,0,0,2016-03-10 16:42:10,Twitter for iPhone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,,,,https://twitter.com/dog_rates/status/707969809498152960/photo/1,11.0,10,Rufus,None,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,1097,2941,"[0, 140]",toy_poodle,0.908491
707776935007539200,0,0,2016-03-10 03:55:45,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,,,,https://twitter.com/dog_rates/status/707776935007539200/photo/1,11.0,10,Sadie,None,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1079,3593,"[0, 140]",miniature_pinscher,0.890426
707741517457260545,0,0,2016-03-10 01:35:01,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,,,,https://twitter.com/dog_rates/status/707741517457260545/photo/1,10.0,10,None,None,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,696,2718,"[0, 140]",whippet,0.738371
707738799544082433,0,0,2016-03-10 01:24:13,Vine - Make a Scene,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,,,,https://vine.co/v/hUvHKYrdb1d,12.0,10,None,None,,2785,4495,"[0, 110]",NaN,0.0
707693576495472641,0,0,2016-03-09 22:24:31,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,,,,https://twitter.com/dog_rates/status/707693576495472641/photo/1,7.0,10,Jiminus,None,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,1133,3765,"[0, 109]",NaN,0.0
707629649552134146,0,0,2016-03-09 18:10:30,Vine - Make a Scene,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,,,,https://vine.co/v/iHhBOTl5p9z,10.0,10,None,None,,997,2834,"[0, 130]",NaN,0.0
707610948723478529,0,0,2016-03-09 16:56:11,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,,,,https://twitter.com/dog_rates/status/707610948723478529/photo/1,12.0,10,Harper,None,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,7236,18557,"[0, 121]",golden_retriever,0.383223
707420581654872064,0,0,2016-03-09 04:19:44,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,,,,https://twitter.com/dog_rates/status/707420581654872064/photo/1,4.0,10,Keurig,None,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,789,2499,"[0, 140]",kuvasz,0.149391
707411934438625280,0,0,2016-03-09 03:45:22,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",,,,https://twitter.com/dog_rates/status/707411934438625280/photo/1,11.0,10,None,pupper,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,673,2486,"[0, 128]",Lakeland_terrier,0.7382770000000001
707387676719185920,0,0,2016-03-09 02:08:59,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,,,,https://twitter.com/dog_rates/status/707387676719185920/photo/1,10.0,10,Clarkus,None,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,1490,3835,"[0, 139]",Chihuahua,0.888468
707377100785885184,0,0,2016-03-09 01:26:57,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,,,,"https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1",9.0,10,None,None,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,1214,3603,"[0, 140]",golden_retriever,0.637225
707315916783140866,0,0,2016-03-08 21:23:50,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,,,,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",10.0,10,Finnegus,pupper,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,727,2698,"[0, 122]",Bernese_mountain_dog,0.979235
707297311098011648,0,0,2016-03-08 20:09:54,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,,,,"https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://twitter.com/dog_rates/status/707297311098011648/photo/1",10.0,10,Cassie,None,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,903,3022,"[0, 139]",Blenheim_spaniel,0.370717
707059547140169728,0,0,2016-03-08 04:25:07,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,,,,"https://twitter.com/dog_rates/status/707059547140169728/photo/1,https://twitter.com/dog_rates/status/707059547140169728/photo/1",11.0,10,Cupcake,None,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,759,2796,"[0, 128]",Samoyed,0.8973120000000001
707038192327901184,0,0,2016-03-08 03:00:15,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,,,,"https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://twitter.com/dog_rates/status/707038192327901184/photo/1",10.0,10,Kathmandu,None,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,900,2404,"[0, 117]",pug,0.642426
707021089608753152,0,0,2016-03-08 01:52:18,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,,,,"https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://twitter.com/dog_rates/status/707021089608753152/photo/1",12.0,10,Tucker,None,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,1540,4433,"[0, 120]",cocker_spaniel,0.559658
707014260413456384,0,0,2016-03-08 01:25:10,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,,,,https://twitter.com/dog_rates/status/707014260413456384/photo/1,11.0,10,Ellie,None,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,664,2502,"[0, 133]",Chihuahua,0.58378
706904523814649856,0,0,2016-03-07 18:09:06,Vine - Make a Scene,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,,,,https://vine.co/v/iXQAm5Lrgrh,13.0,10,None,None,,8830,15961,"[0, 120]",NaN,0.0
706901761596989440,0,0,2016-03-07 17:58:08,Twitter for iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,,,,https://twitter.com/dog_rates/status/706901761596989440/photo/1,3.0,10,Elliot,None,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,680,2264,"[0, 134]",NaN,0.0
706681918348251136,0,0,2016-03-07 03:24:33,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,,,,"https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1",12.0,10,Katie,None,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,1103,3627,"[0, 135]",toy_poodle,0.717584
706644897839910912,0,0,2016-03-07 00:57:27,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,,,,https://twitter.com/dog_rates/status/706644897839910912/video/1,9.0,10,Shadow,None,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,1224,2814,"[0, 140]",Chihuahua,0.132928
706593038911545345,0,0,2016-03-06 21:31:22,Twitter for iPhone,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,,,,https://twitter.com/dog_rates/status/706593038911545345/photo/1,10.0,10,None,None,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,718,2363,"[0, 102]",NaN,0.0
706538006853918722,0,0,2016-03-06 17:52:42,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",,,,https://twitter.com/dog_rates/status/706538006853918722/photo/1,11.0,10,Oliver,None,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,1580,3778,"[0, 140]",chow,0.541794
706516534877929472,0,0,2016-03-06 16:27:23,Twitter for iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,,,,https://twitter.com/dog_rates/status/706516534877929472/photo/1,12.0,10,None,None,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,1150,3404,"[0, 126]",golden_retriever,0.7726850000000001
706346369204748288,0,0,2016-03-06 05:11:12,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,,,,"https://twitter.com/dog_rates/status/706346369204748288/photo/1,https://twitter.com/dog_rates/status/706346369204748288/photo/1",12.0,10,Koda,None,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,1035,3768,"[0, 90]",Tibetan_mastiff,0.956462
706310011488698368,0,0,2016-03-06 02:46:44,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,,,,"https://twitter.com/dog_rates/status/706310011488698368/photo/1,https://twitter.com/dog_rates/status/706310011488698368/photo/1",12.0,10,None,pupper,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,9034,23443,"[0, 107]",Pembroke,0.6981649999999999
706291001778950144,0,0,2016-03-06 01:31:11,Twitter for iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,,,,"https://twitter.com/dog_rates/status/706291001778950144/photo/1,https://twitter.com/dog_rates/status/706291001778950144/photo/1",11.0,10,None,None,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,522,1861,"[0, 130]",Border_terrier,0.587101
706265994973601792,0,0,2016-03-05 23:51:49,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",,,,https://twitter.com/dog_rates/status/706265994973601792/photo/1,11.0,10,Kara,None,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,1030,2979,"[0, 139]",papillon,0.743715
706169069255446529,0,0,2016-03-05 17:26:40,Twitter for iPhone,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR",,,,https://twitter.com/wgnnews/status/706165920809492480,12.0,10,None,None,,2511,4291,"[0, 71]",NaN,0.0
706166467411222528,0,0,2016-03-05 17:16:20,Twitter for iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,,,,https://twitter.com/dog_rates/status/706166467411222528/photo/1,7.0,10,Dexter,None,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,1819,5636,"[0, 133]",Samoyed,0.430418
706153300320784384,0,0,2016-03-05 16:24:01,Vine - Make a Scene,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,,,,https://vine.co/v/iXidJXBJ3P9,13.0,10,Layla,None,,437,1632,"[0, 120]",NaN,0.0
705975130514706432,0,0,2016-03-05 04:36:02,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,,,,"https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://twitter.com/dog_rates/status/705975130514706432/photo/1",10.0,10,Adele,pupper,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,842,3397,"[0, 137]",Staffordshire_bullterrier,0.5877640000000001
705970349788291072,0,0,2016-03-05 04:17:02,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,,,,https://twitter.com/dog_rates/status/705970349788291072/photo/1,12.0,10,Lucy,None,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1008,3440,"[0, 139]",golden_retriever,0.776346
705898680587526145,0,0,2016-03-04 23:32:15,Twitter for iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,,,,"https://twitter.com/dog_rates/status/705898680587526145/photo/1,https://twitter.com/dog_rates/status/705898680587526145/photo/1",10.0,10,Max,None,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,643,2597,"[0, 140]",collie,0.808276
705786532653883392,703255935813287936,4196983835,2016-03-04 16:06:36,Twitter for iPhone,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",,,,https://twitter.com/dog_rates/status/705786532653883392/photo/1,11.0,10,None,pupper,https://pbs.twimg.com/media/Cct1G6vVAAI9ZjF.jpg,596,2132,"[0, 68]",Labrador_retriever,0.14849600000000002
705591895322394625,0,0,2016-03-04 03:13:11,Twitter for iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",,,,https://twitter.com/dog_rates/status/705591895322394625/photo/1,11.0,10,None,None,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,1308,3475,"[0, 109]",basenji,0.877207
705475953783398401,0,0,2016-03-03 19:32:29,Twitter for iPhone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,,,,"https://twitter.com/dog_rates/status/705475953783398401/photo/1,https://twitter.com/dog_rates/status/705475953783398401/photo/1",12.0,10,Zara,None,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,1045,3231,"[0, 103]",golden_retriever,0.908784
705442520700944385,0,0,2016-03-03 17:19:38,Twitter for iPhone,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,,,,https://twitter.com/dog_rates/status/705442520700944385/photo/1,12.0,10,Cooper,None,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,1859,4877,"[0, 90]",Great_Pyrenees,0.309106
705428427625635840,0,0,2016-03-03 16:23:38,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,,,,https://twitter.com/dog_rates/status/705428427625635840/photo/1,11.0,10,Ambrose,pupper,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1931,4188,"[0, 139]",Chihuahua,0.774792
705239209544720384,0,0,2016-03-03 03:51:44,Twitter for iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,,,,https://twitter.com/dog_rates/status/705239209544720384/photo/1,11.0,10,Jimothy,None,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,854,3290,"[0, 116]",Chihuahua,0.15795
705223444686888960,0,0,2016-03-03 02:49:06,Twitter for iPhone,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,,,,https://twitter.com/dog_rates/status/705223444686888960/photo/1,9.0,10,Bode,None,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,900,2829,"[0, 64]",Chesapeake_Bay_retriever,0.0773733
705102439679201280,0,0,2016-03-02 18:48:16,Twitter for iPhone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,,,,https://twitter.com/dog_rates/status/705102439679201280/photo/1,10.0,10,Terrenth,None,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,585,2342,"[0, 94]",collie,0.457672
705066031337840642,0,0,2016-03-02 16:23:36,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,,,,https://twitter.com/dog_rates/status/705066031337840642/photo/1,12.0,10,Reese,None,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,683,2378,"[0, 135]",Airedale,0.868658
704871453724954624,667152164079423488,4196983835,2016-03-02 03:30:25,Twitter for iPhone,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,,,,https://twitter.com/dog_rates/status/704871453724954624/photo/1,12.0,10,None,None,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,1245,4585,"[0, 53]",Norfolk_terrier,0.689504
704859558691414016,0,0,2016-03-02 02:43:09,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,,,,https://twitter.com/dog_rates/status/704859558691414016/photo/1,10.0,10,None,pupper,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,612,2462,"[0, 114]",pug,0.284428
704847917308362754,0,0,2016-03-02 01:56:53,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",,,,https://twitter.com/dog_rates/status/704847917308362754/photo/1,12.0,10,None,None,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,1727,5594,"[0, 80]",golden_retriever,0.85724
704819833553219584,0,0,2016-03-02 00:05:17,Twitter for iPhone,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,,,,https://twitter.com/dog_rates/status/704819833553219584/photo/1,7.0,10,Chesterson,None,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg,1136,2906,"[0, 137]",NaN,0.0
704761120771465216,0,0,2016-03-01 20:11:59,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,,,,"https://twitter.com/dog_rates/status/704761120771465216/photo/1,https://twitter.com/dog_rates/status/704761120771465216/photo/1",13.0,10,None,pupper,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,3257,7283,"[0, 139]",Chihuahua,0.100418
704499785726889984,0,0,2016-03-01 02:53:32,Twitter for iPhone,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,,,,https://twitter.com/dog_rates/status/704499785726889984/photo/1,12.0,10,None,None,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,1124,3212,"[0, 92]",Chihuahua,0.376541
704480331685040129,0,0,2016-03-01 01:36:14,Twitter for iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,,,,https://twitter.com/dog_rates/status/704480331685040129/photo/1,11.0,10,Lucia,None,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,1197,3723,"[0, 139]",Samoyed,0.979206
704364645503647744,0,0,2016-02-29 17:56:32,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,,,,"https://twitter.com/dog_rates/status/704364645503647744/photo/1,https://twitter.com/dog_rates/status/704364645503647744/photo/1",12.0,10,Bisquick,None,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,3999,8804,"[0, 121]",Pembroke,0.980695
704347321748819968,0,0,2016-02-29 16:47:42,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,,,,https://twitter.com/dog_rates/status/704347321748819968/photo/1,10.0,10,Ralphson,pupper,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,393,1729,"[0, 139]",Brittany_spaniel,0.0829173
704134088924532736,0,0,2016-02-29 02:40:23,Vine - Make a Scene,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,,,,https://vine.co/v/igW2OEwu9vg,12.0,10,None,pupper,,519,1653,"[0, 87]",NaN,0.0
704113298707505153,0,0,2016-02-29 01:17:46,Twitter for iPhone,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,,,,"https://twitter.com/dog_rates/status/704113298707505153/photo/1,https://twitter.com/dog_rates/status/704113298707505153/photo/1",8.0,10,Stanley,None,https://pbs.twimg.com/media/CcWDTerUAAALORn.jpg,629,2031,"[0, 140]",NaN,0.0
704054845121142784,0,0,2016-02-28 21:25:30,Twitter for iPhone,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,,,,https://twitter.com/dog_rates/status/704054845121142784/photo/1,60.0,50,None,None,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,1028,3201,"[0, 82]",Great_Pyrenees,0.6679390000000001
703774238772166656,0,0,2016-02-28 02:50:28,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",,,,https://twitter.com/dog_rates/status/703774238772166656/photo/1,10.0,10,None,None,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,526,2020,"[0, 63]",Labrador_retriever,0.990119
703769065844768768,0,0,2016-02-28 02:29:55,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,,,,"https://twitter.com/dog_rates/status/703769065844768768/photo/1,https://twitter.com/dog_rates/status/703769065844768768/photo/1",10.0,10,None,None,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,1276,3621,"[0, 128]",boxer,0.838994
703631701117943808,0,0,2016-02-27 17:24:05,Twitter for iPhone,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,,,,"https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1",11.0,10,Bella,None,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,772,2853,"[0, 135]",NaN,0.0
703611486317502464,0,0,2016-02-27 16:03:45,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,,,,https://twitter.com/dog_rates/status/703611486317502464/photo/1,10.0,10,Scooter,pupper,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1709,4229,"[0, 140]",Pembroke,0.756441
703425003149250560,703041949650034688,4196983835,2016-02-27 03:42:44,Twitter for iPhone,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",,,,https://twitter.com/dog_rates/status/703425003149250560/photo/1,9.0,10,None,None,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,1559,4162,"[0, 135]",miniature_pinscher,0.292866
703407252292673536,0,0,2016-02-27 02:32:12,Twitter for iPhone,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,,,,https://twitter.com/dog_rates/status/703407252292673536/photo/1,10.0,10,None,pupper,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,786,2685,"[0, 76]",NaN,0.0
703382836347330562,0,0,2016-02-27 00:55:11,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,,,,"https://twitter.com/dog_rates/status/703382836347330562/photo/1,https://twitter.com/dog_rates/status/703382836347330562/photo/1",12.0,10,Charlie,None,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,1285,3837,"[0, 111]",golden_retriever,0.945664
703356393781329922,0,0,2016-02-26 23:10:06,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,,,,https://twitter.com/dog_rates/status/703356393781329922/photo/1,9.0,10,Socks,None,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,429,2085,"[0, 134]",Border_collie,0.894842
703268521220972544,0,0,2016-02-26 17:20:56,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,,,,https://twitter.com/dog_rates/status/703268521220972544/photo/1,12.0,10,None,pupper,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,618,2152,"[0, 65]",kuvasz,0.038243
703079050210877440,0,0,2016-02-26 04:48:02,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,,,,"https://twitter.com/dog_rates/status/703079050210877440/photo/1,https://twitter.com/dog_rates/status/703079050210877440/photo/1",11.0,10,None,None,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,3494,8064,"[0, 139]",Pembroke,0.778503
